"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"Golden State Warriors","3/6/17",2016,3,3,28,"shot_no","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-233,18,33,"stephen-curry"
"Golden State Warriors","3/6/17",2016,1,11,45,"shot_no","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",232,31,1,"stephen-curry"
"Golden State Warriors","3/29/17",2016,3,9,21,"shot_yes","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",173,203,27,"stephen-curry"
"Golden State Warriors","3/29/17",2016,3,3,16,"shot_no","Jump Shot","3PT Field Goal",28,"San Antonio Spurs",-34,282,33,"stephen-curry"
"Golden State Warriors","3/29/17",2016,3,5,52,"shot_yes","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",194,165,31,"stephen-curry"
"Golden State Warriors","3/29/17",2016,3,7,34,"shot_yes","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",197,165,29,"stephen-curry"
"Golden State Warriors","2/4/17",2016,1,2,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-171,193,10,"stephen-curry"
"Golden State Warriors","2/4/17",2016,1,11,4,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",2,203,1,"stephen-curry"
"Golden State Warriors","2/4/17",2016,1,8,25,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-76,252,4,"stephen-curry"
"Golden State Warriors","2/4/17",2016,4,1,30,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",187,188,47,"stephen-curry"
"Golden State Warriors","2/4/17",2016,4,0,16,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-27,277,48,"stephen-curry"
"Golden State Warriors","2/4/17",2016,3,0,0,"shot_yes","Jump Shot","3PT Field Goal",29,"Sacramento Kings",135,267,36,"stephen-curry"
"Golden State Warriors","2/4/17",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",1,267,24,"stephen-curry"
"Golden State Warriors","2/4/17",2016,1,0,18,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",94,232,12,"stephen-curry"
"Golden State Warriors","2/4/17",2016,4,6,1,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-140,224,42,"stephen-curry"
"Golden State Warriors","2/4/17",2016,3,3,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",120,237,33,"stephen-curry"
"Golden State Warriors","2/4/17",2016,1,1,5,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-212,141,11,"stephen-curry"
"Golden State Warriors","2/4/17",2016,4,3,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",222,115,45,"stephen-curry"
"Golden State Warriors","2/10/17",2016,2,2,44,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-232,11,22,"stephen-curry"
"Golden State Warriors","2/15/17",2016,2,2,43,"shot_no","Jump Shot","3PT Field Goal",29,"Sacramento Kings",109,272,22,"stephen-curry"
"Golden State Warriors","2/15/17",2016,1,3,7,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",0,242,9,"stephen-curry"
"Golden State Warriors","2/15/17",2016,1,2,18,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",155,208,10,"stephen-curry"
"Golden State Warriors","2/15/17",2016,1,7,25,"shot_no","Jump Shot","2PT Field Goal",17,"Sacramento Kings",94,149,5,"stephen-curry"
"Golden State Warriors","2/15/17",2016,1,10,23,"shot_no","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-37,70,2,"stephen-curry"
"Golden State Warriors","2/15/17",2016,3,0,32,"shot_no","Jump Shot","3PT Field Goal",28,"Sacramento Kings",-30,287,36,"stephen-curry"
"Golden State Warriors","2/15/17",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",29,"Sacramento Kings",133,262,24,"stephen-curry"
"Golden State Warriors","2/15/17",2016,2,3,44,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-192,170,21,"stephen-curry"
"Golden State Warriors","2/10/17",2016,1,4,47,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",112,175,8,"stephen-curry"
"Golden State Warriors","2/10/17",2016,2,4,0,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",94,239,20,"stephen-curry"
"Golden State Warriors","2/10/17",2016,1,1,7,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",230,-16,11,"stephen-curry"
"Golden State Warriors","2/10/17",2016,1,4,21,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-99,237,8,"stephen-curry"
"Golden State Warriors","2/10/17",2016,1,0,48,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",63,242,12,"stephen-curry"
"Golden State Warriors","2/10/17",2016,1,9,12,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",153,139,3,"stephen-curry"
"Golden State Warriors","3/31/17",2016,3,2,40,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",207,144,34,"stephen-curry"
"Golden State Warriors","3/18/17",2016,1,1,32,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",120,228,11,"stephen-curry"
"Golden State Warriors","3/24/17",2016,3,0,49,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",-201,11,36,"stephen-curry"
"Golden State Warriors","3/24/17",2016,1,2,26,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",55,262,10,"stephen-curry"
"Golden State Warriors","3/24/17",2016,2,3,33,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-228,11,21,"stephen-curry"
"Golden State Warriors","3/24/17",2016,3,7,14,"shot_yes","Jump Shot","2PT Field Goal",22,"Sacramento Kings",184,124,29,"stephen-curry"
"Golden State Warriors","3/24/17",2016,1,3,0,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",73,237,9,"stephen-curry"
"Golden State Warriors","3/24/17",2016,2,2,58,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",155,208,22,"stephen-curry"
"Golden State Warriors","3/24/17",2016,4,3,12,"shot_no","Jump Shot","3PT Field Goal",30,"Sacramento Kings",-187,244,45,"stephen-curry"
"Golden State Warriors","3/24/17",2016,4,4,12,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-192,178,44,"stephen-curry"
"Golden State Warriors","3/24/17",2016,2,2,33,"shot_yes","Jump Shot","2PT Field Goal",15,"Sacramento Kings",-110,105,22,"stephen-curry"
"Golden State Warriors","3/24/17",2016,1,11,35,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-184,174,1,"stephen-curry"
"Golden State Warriors","3/31/17",2016,2,1,41,"shot_no","Jump Shot","2PT Field Goal",19,"Houston Rockets",-129,141,23,"stephen-curry"
"Golden State Warriors","3/31/17",2016,1,2,17,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",87,249,10,"stephen-curry"
"Golden State Warriors","3/31/17",2016,2,4,39,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-214,149,20,"stephen-curry"
"Golden State Warriors","3/31/17",2016,1,2,11,"shot_no","Jump Shot","2PT Field Goal",12,"Houston Rockets",51,116,10,"stephen-curry"
"Golden State Warriors","3/31/17",2016,4,1,11,"shot_no","Jump Shot","3PT Field Goal",29,"Houston Rockets",76,282,47,"stephen-curry"
"Golden State Warriors","3/31/17",2016,3,4,48,"shot_no","Jump Shot","3PT Field Goal",29,"Houston Rockets",-4,291,32,"stephen-curry"
"Golden State Warriors","1/18/17",2016,3,2,18,"shot_no","Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-7,11,34,"stephen-curry"
"Golden State Warriors","12/13/16",2016,3,3,51,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,33,"stephen-curry"
"Golden State Warriors","3/18/17",2016,1,9,10,"shot_no","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",9,21,3,"stephen-curry"
"Golden State Warriors","2/28/17",2016,4,0,41,"shot_yes","Layup Shot","2PT Field Goal",2,"Washington Wizards",-20,-6,48,"stephen-curry"
"Golden State Warriors","12/13/16",2016,4,1,53,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-24,7,47,"stephen-curry"
"Golden State Warriors","11/3/16",2016,2,5,25,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",17,21,19,"stephen-curry"
"Golden State Warriors","11/19/16",2016,3,3,18,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-1,2,33,"stephen-curry"
"Golden State Warriors","3/14/17",2016,1,7,44,"shot_no","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",17,18,5,"stephen-curry"
"Golden State Warriors","12/28/16",2016,4,2,45,"shot_no","Layup Shot","2PT Field Goal",2,"Toronto Raptors",6,21,46,"stephen-curry"
"Golden State Warriors","1/18/17",2016,2,2,52,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-19,13,22,"stephen-curry"
"Golden State Warriors","10/28/16",2016,4,4,41,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,7,44,"stephen-curry"
"Golden State Warriors","3/28/17",2016,2,5,23,"shot_yes","Layup Shot","2PT Field Goal",1,"Houston Rockets",-16,-5,19,"stephen-curry"
"Golden State Warriors","3/28/17",2016,3,8,49,"shot_no","Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3,28,"stephen-curry"
"Golden State Warriors","2/28/17",2016,3,7,29,"shot_yes","Layup Shot","2PT Field Goal",0,"Washington Wizards",0,-1,29,"stephen-curry"
"Golden State Warriors","2/28/17",2016,4,6,21,"shot_no","Layup Shot","2PT Field Goal",2,"Washington Wizards",17,-15,42,"stephen-curry"
"Golden State Warriors","11/7/16",2016,2,2,0,"shot_yes","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-1,11,22,"stephen-curry"
"Golden State Warriors","12/13/16",2016,4,5,35,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-14,2,43,"stephen-curry"
"Golden State Warriors","11/4/16",2016,3,11,28,"shot_no","Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-21,0,25,"stephen-curry"
"Golden State Warriors","1/25/17",2016,2,0,1,"shot_no","Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-12,2,24,"stephen-curry"
"Golden State Warriors","10/28/16",2016,4,5,26,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,43,"stephen-curry"
"Golden State Warriors","3/5/17",2016,3,3,40,"shot_yes","Layup Shot","2PT Field Goal",1,"New York Knicks",19,-5,33,"stephen-curry"
"Golden State Warriors","11/23/16",2016,3,9,36,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",9,16,27,"stephen-curry"
"Golden State Warriors","1/18/17",2016,2,1,1,"shot_yes","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-1,21,23,"stephen-curry"
"Golden State Warriors","2/10/17",2016,4,6,54,"shot_no","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,7,42,"stephen-curry"
"Golden State Warriors","12/17/16",2016,2,2,51,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",9,16,22,"stephen-curry"
"Golden State Warriors","12/10/16",2016,1,5,6,"shot_yes","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,-1,7,"stephen-curry"
"Golden State Warriors","1/25/17",2016,4,2,33,"shot_no","Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-1,23,46,"stephen-curry"
"Golden State Warriors","3/5/17",2016,1,3,5,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",27,11,9,"stephen-curry"
"Golden State Warriors","12/30/16",2016,3,8,54,"shot_no","Layup Shot","2PT Field Goal",2,"Dallas Mavericks",10,23,28,"stephen-curry"
"Golden State Warriors","3/29/17",2016,2,2,2,"shot_no","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-2,-11,22,"stephen-curry"
"Golden State Warriors","11/10/16",2016,3,10,24,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-12,-6,26,"stephen-curry"
"Golden State Warriors","11/19/16",2016,2,4,15,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-3,-6,20,"stephen-curry"
"Golden State Warriors","11/1/16",2016,3,2,30,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",17,2,34,"stephen-curry"
"Golden State Warriors","2/1/17",2016,1,1,44,"shot_no","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",4,7,11,"stephen-curry"
"Golden State Warriors","11/4/16",2016,4,5,2,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-10,3,43,"stephen-curry"
"Golden State Warriors","4/4/17",2016,2,3,26,"shot_no","Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",9,26,21,"stephen-curry"
"Golden State Warriors","1/8/17",2016,3,9,16,"shot_yes","Layup Shot","2PT Field Goal",1,"Sacramento Kings",15,11,27,"stephen-curry"
"Golden State Warriors","3/29/17",2016,3,2,13,"shot_no","Layup Shot","2PT Field Goal",2,"San Antonio Spurs",28,-5,34,"stephen-curry"
"Golden State Warriors","2/25/17",2016,1,0,8,"shot_no","Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-2,7,12,"stephen-curry"
"Golden State Warriors","2/28/17",2016,4,5,55,"shot_no","Layup Shot","2PT Field Goal",1,"Washington Wizards",-19,2,43,"stephen-curry"
"Golden State Warriors","3/5/17",2016,4,6,5,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",-20,-11,42,"stephen-curry"
"Golden State Warriors","2/15/17",2016,3,9,47,"shot_no","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-11,8,27,"stephen-curry"
"Golden State Warriors","10/25/16",2016,3,4,34,"shot_no","Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-2,7,32,"stephen-curry"
"Golden State Warriors","2/23/17",2016,1,4,59,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",4,16,8,"stephen-curry"
"Golden State Warriors","12/13/16",2016,3,1,36,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",15,7,35,"stephen-curry"
"Golden State Warriors","11/10/16",2016,1,6,48,"shot_yes","Layup Shot","2PT Field Goal",2,"Denver Nuggets",25,7,6,"stephen-curry"
"Golden State Warriors","3/5/17",2016,2,4,13,"shot_no","Layup Shot","2PT Field Goal",1,"New York Knicks",19,-1,20,"stephen-curry"
"Golden State Warriors","11/18/16",2016,1,7,35,"shot_no","Layup Shot","2PT Field Goal",1,"Boston Celtics",1,16,5,"stephen-curry"
"Golden State Warriors","2/15/17",2016,1,2,3,"shot_no","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-14,21,10,"stephen-curry"
"Golden State Warriors","12/28/16",2016,4,5,44,"shot_no","Layup Shot","2PT Field Goal",2,"Toronto Raptors",-19,18,43,"stephen-curry"
"Golden State Warriors","3/16/17",2016,1,4,26,"shot_yes","Layup Shot","2PT Field Goal",1,"Orlando Magic",-12,2,8,"stephen-curry"
"Golden State Warriors","2/27/17",2016,3,10,26,"shot_yes","Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-6,16,26,"stephen-curry"
"Golden State Warriors","3/31/17",2016,1,3,43,"shot_no","Layup Shot","2PT Field Goal",1,"Houston Rockets",2,18,9,"stephen-curry"
"Golden State Warriors","2/25/17",2016,3,2,32,"shot_no","Layup Shot","2PT Field Goal",2,"Brooklyn Nets",22,18,34,"stephen-curry"
"Golden State Warriors","3/5/17",2016,1,6,33,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",19,7,6,"stephen-curry"
"Golden State Warriors","12/20/16",2016,3,3,42,"shot_no","Layup Shot","2PT Field Goal",0,"Utah Jazz",-7,7,33,"stephen-curry"
"Golden State Warriors","12/1/16",2016,3,6,21,"shot_no","Layup Shot","2PT Field Goal",2,"Houston Rockets",0,21,30,"stephen-curry"
"Golden State Warriors","10/28/16",2016,1,9,41,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-22,16,3,"stephen-curry"
"Golden State Warriors","12/13/16",2016,2,0,28,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",24,7,24,"stephen-curry"
"Golden State Warriors","1/18/17",2016,2,3,51,"shot_no","Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",4,-5,21,"stephen-curry"
"Golden State Warriors","1/2/17",2016,3,0,59,"shot_yes","Pullup Bank shot","2PT Field Goal",15,"Denver Nuggets",4,156,36,"stephen-curry"
"Golden State Warriors","2/2/17",2016,3,0,56,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Los Angeles Clippers",60,110,36,"stephen-curry"
"Golden State Warriors","3/14/17",2016,1,10,35,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Philadelphia 76ers",102,100,2,"stephen-curry"
"Golden State Warriors","12/17/16",2016,3,7,41,"shot_yes","Pullup Jump shot","3PT Field Goal",31,"Portland Trail Blazers",132,282,29,"stephen-curry"
"Golden State Warriors","3/24/17",2016,2,0,29,"shot_no","Pullup Jump shot","3PT Field Goal",30,"Sacramento Kings",-9,301,24,"stephen-curry"
"Golden State Warriors","3/2/17",2016,4,7,11,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",-6,267,41,"stephen-curry"
"Golden State Warriors","12/15/16",2016,4,5,27,"shot_no","Pullup Jump shot","3PT Field Goal",26,"New York Knicks",-155,218,43,"stephen-curry"
"Golden State Warriors","3/29/17",2016,1,9,9,"shot_no","Pullup Jump shot","2PT Field Goal",21,"San Antonio Spurs",-97,190,3,"stephen-curry"
"Golden State Warriors","12/25/16",2016,3,6,54,"shot_no","Pullup Jump shot","2PT Field Goal",15,"Cleveland Cavaliers",-102,121,30,"stephen-curry"
"Golden State Warriors","3/6/17",2016,1,4,14,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",64,252,8,"stephen-curry"
"Golden State Warriors","12/17/16",2016,3,0,0,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Portland Trail Blazers",-142,239,36,"stephen-curry"
"Golden State Warriors","3/6/17",2016,3,1,46,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-71,242,35,"stephen-curry"
"Golden State Warriors","3/6/17",2016,3,5,59,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",45,247,31,"stephen-curry"
"Golden State Warriors","11/9/16",2016,4,9,12,"shot_yes","Pullup Jump shot","3PT Field Goal",32,"Dallas Mavericks",127,301,39,"stephen-curry"
"Golden State Warriors","3/2/17",2016,2,0,0,"shot_no","Pullup Jump shot","3PT Field Goal",39,"Chicago Bulls",166,355,24,"stephen-curry"
"Golden State Warriors","2/4/17",2016,1,9,24,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",-19,257,3,"stephen-curry"
"Golden State Warriors","11/28/16",2016,2,4,37,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",205,169,20,"stephen-curry"
"Golden State Warriors","3/6/17",2016,1,7,26,"shot_no","Pullup Jump shot","2PT Field Goal",21,"Atlanta Hawks",197,85,5,"stephen-curry"
"Golden State Warriors","12/17/16",2016,3,7,11,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",161,210,29,"stephen-curry"
"Golden State Warriors","1/16/17",2016,2,0,1,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Cleveland Cavaliers",117,244,24,"stephen-curry"
"Golden State Warriors","1/16/17",2016,1,0,12,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Cleveland Cavaliers",6,262,12,"stephen-curry"
"Golden State Warriors","12/15/16",2016,2,10,26,"shot_no","Pullup Jump shot","2PT Field Goal",18,"New York Knicks",-97,154,14,"stephen-curry"
"Golden State Warriors","11/13/16",2016,3,1,44,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",15,272,35,"stephen-curry"
"Golden State Warriors","3/2/17",2016,2,2,8,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",73,237,22,"stephen-curry"
"Golden State Warriors","11/28/16",2016,4,3,0,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Atlanta Hawks",-163,229,45,"stephen-curry"
"Golden State Warriors","11/13/16",2016,2,1,9,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-6,288,23,"stephen-curry"
"Golden State Warriors","11/28/16",2016,3,4,18,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",2,252,32,"stephen-curry"
"Golden State Warriors","11/13/16",2016,1,8,47,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,18,4,"stephen-curry"
"Golden State Warriors","12/20/16",2016,1,4,22,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-74,244,8,"stephen-curry"
"Golden State Warriors","3/6/17",2016,3,8,13,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",155,190,28,"stephen-curry"
"Golden State Warriors","1/16/17",2016,2,4,31,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",96,239,20,"stephen-curry"
"Golden State Warriors","11/13/16",2016,2,5,8,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",114,228,19,"stephen-curry"
"Golden State Warriors","3/20/17",2016,2,0,26,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Oklahoma City Thunder",-84,213,24,"stephen-curry"
"Golden State Warriors","12/15/16",2016,2,5,34,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-186,169,19,"stephen-curry"
"Golden State Warriors","12/3/16",2016,3,7,48,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",-204,154,29,"stephen-curry"
"Golden State Warriors","11/13/16",2016,2,5,59,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",46,252,19,"stephen-curry"
"Golden State Warriors","3/2/17",2016,1,0,33,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",110,214,12,"stephen-curry"
"Golden State Warriors","11/13/16",2016,3,4,9,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-150,242,32,"stephen-curry"
"Golden State Warriors","2/2/17",2016,3,2,48,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Clippers",94,120,34,"stephen-curry"
"Golden State Warriors","10/25/16",2016,4,6,11,"shot_no","Pullup Jump shot","3PT Field Goal",23,"San Antonio Spurs",-232,26,42,"stephen-curry"
